"h" "inf" "sup" "maxpost" "period"
"513" 1.12 252.27 642.35 416.36 1
"514" 1.13 255.76 642.78 420.33 1
"515" 1.14 260.19 656.06 424.31 1
"516" 1.15 273.73 645.74 428.3 1
"517" 1.16 273.26 660.78 432.31 1
"518" 1.17 279.97 657.75 436.34 1
"519" 1.18 284.32 668.88 440.37 1
"520" 1.19 278.42 667.62 444.43 1
"521" 1.2 285.94 668.39 448.49 1
"522" 1.21 295.54 667.2 452.57 1
"523" 1.22 296.44 677.26 456.67 1
"524" 1.23 296.47 678.17 460.78 1
"525" 1.24 298.26 677.75 464.9 1
"526" 1.25 305.61 695.72 469.04 1
"527" 1.26 311.05 689.51 473.19 1
"528" 1.27 312.49 689.06 477.36 1
"529" 1.28 311.98 699.12 481.54 1
"530" 1.29 329.17 703.71 485.73 1
"531" 1.3 331.04 707.96 489.94 1
"532" 1.31 329.76 705.42 494.16 1
"533" 1.32 333.76 715.7 498.39 1
"534" 1.33 334.65 723.13 502.64 1
"535" 1.34 343.21 726.78 506.91 1
"536" 1.35 350.4 734.3 511.19 1
"537" 1.36 340.44 737.42 515.48 1
"538" 1.37 347.81 735.18 519.78 1
"539" 1.38 365.43 738.81 524.1 1
"540" 1.39 367.94 741.41 528.43 1
"541" 1.4 371.34 746.38 532.78 1
"542" 1.41 372.97 750.07 537.14 1
"543" 1.42 377.48 760.16 541.52 1
"544" 1.43 379.34 755.6 545.9 1
"545" 1.44 380.5 760.71 550.3 1
"546" 1.45 385.23 771.14 554.72 1
"547" 1.46 399.56 766.48 559.15 1
"548" 1.47 404.56 772.26 563.59 1
"549" 1.48 403.88 786.69 568.05 1
"550" 1.49 404.1 790.46 572.51 1
"551" 1.5 412.84 796.43 577 1
"552" 1.51 420.48 800.41 581.49 1
"553" 1.52 415.7 803.75 586 1
"554" 1.53 422.6 812.35 590.53 1
"555" 1.54 427.08 800.1 595.06 1
"556" 1.55 437.07 808.35 599.61 1
"557" 1.56 442.08 813.75 604.18 1
"558" 1.57 441.02 815.4 608.75 1
"559" 1.58 445.11 822.07 613.34 1
"560" 1.59 452.98 826.33 617.94 1
"561" 1.6 454.69 841.5 622.56 1
"562" 1.61 455.83 843.09 627.19 1
"563" 1.62 469.88 858.79 631.83 1
"564" 1.63 465.3 852.7 636.49 1
"565" 1.64 476.57 858.5 641.16 1
"566" 1.65 475.16 855.54 645.84 1
"567" 1.66 480.93 866.84 650.54 1
"568" 1.67 488.13 869.05 655.25 1
"569" 1.68 490.05 872.7 659.97 1
"570" 1.69 494.1 884 664.7 1
"571" 1.7 506.76 889.63 669.45 1
"572" 1.71 502.14 892.45 674.21 1
"573" 1.72 503.16 893.91 678.98 1
"574" 1.73 513.8 902.15 683.77 1
"575" 1.74 522.34 905.39 688.57 1
"576" 1.75 515.48 914.75 693.38 1
"577" 1.76 533.37 908.77 698.21 1
"578" 1.77 537.23 924.81 703.05 1
"579" 1.78 549.52 922.97 707.9 1
"580" 1.79 545.22 925.43 712.76 1
"581" 1.8 549.61 927.66 717.64 1
"582" 1.81 548.87 936.23 722.53 1
"583" 1.82 559.21 950.99 727.43 1
"584" 1.83 563.48 958.44 732.35 1
"585" 1.84 563.21 946.92 737.28 1
"586" 1.85 571.25 959.87 742.22 1
"587" 1.86 582.49 960.76 747.17 1
"588" 1.87 584 960.94 752.14 1
"589" 1.88 582.68 978.91 757.12 1
"590" 1.89 603.41 975.04 762.11 1
"591" 1.9 601.63 980.93 767.11 1
"592" 1.91 604.95 986.33 772.13 1
"593" 1.92 608.28 992.97 777.16 1
"594" 1.93 612.74 994.79 782.2 1
"595" 1.94 612.59 998.64 787.26 1
"596" 1.95 616.26 1003.87 792.33 1
"597" 1.96 621.82 1004.84 797.41 1
"598" 1.97 627.12 1023.93 802.5 1
"599" 1.98 636.73 1026.1 807.6 1
"600" 1.99 639.59 1037.25 812.72 1
"601" 2 646.87 1035.59 817.85 1
"602" 2.01 655.4 1046.36 822.99 1
"603" 2.02 668.75 1049.44 828.15 1
"604" 2.03 655.22 1049.35 833.31 1
"605" 2.04 670.22 1055.32 838.49 1
"606" 2.05 666.49 1063.55 843.69 1
"607" 2.06 684.4 1056.71 848.89 1
"608" 2.07 684.45 1069.29 854.11 1
"609" 2.08 683.24 1074.6 859.34 1
"610" 2.09 690.9 1078.96 864.58 1
"611" 2.1 693.63 1085.88 869.83 1
"612" 2.11 704.54 1091.64 875.1 1
"613" 2.12 704.91 1086.78 880.37 1
"614" 2.13 715.26 1095.56 885.67 1
"615" 2.14 716.42 1103.51 890.97 1
"616" 2.15 720.01 1135.67 896.28 1
"617" 2.16 727.38 1131.51 901.61 1
"618" 2.17 729.33 1130.37 906.95 1
"619" 2.18 737.66 1139.23 912.3 1
"620" 2.19 738.15 1134.23 917.66 1
"621" 2.2 731.4 1135.94 923.04 1
"622" 2.21 747.56 1158.16 928.43 1
"623" 2.22 751.19 1160.9 933.83 1
"624" 2.23 763.47 1166.73 939.24 1
"625" 2.24 769.99 1165.58 944.66 1
"626" 2.25 778.52 1169.09 950.1 1
"627" 2.26 784.04 1176.58 955.55 1
"628" 2.27 785.44 1182.79 961.01 1
"629" 2.28 789.39 1185.49 966.48 1
"630" 2.29 796.09 1183.06 971.96 1
"631" 2.3 791.66 1199.46 977.46 1
"632" 2.31 805.34 1209.84 982.96 1
"633" 2.32 815.14 1207.89 988.48 1
"634" 2.33 814.55 1215.09 994.02 1
"635" 2.34 821.23 1223.52 999.56 1
"636" 2.35 830.65 1224.67 1005.11 1
"637" 2.36 839.02 1233.29 1010.68 1
"638" 2.37 835.26 1236.94 1016.26 1
"639" 2.38 838.87 1238.5 1021.85 1
"640" 2.39 849.4 1236.75 1027.46 1
"641" 2.4 853.82 1249.27 1033.07 1
"642" 2.41 856.39 1256.53 1038.7 1
"643" 2.42 863.55 1266.2 1044.33 1
"644" 2.43 872.29 1266.1 1049.98 1
"645" 2.44 871.35 1273.67 1055.65 1
"646" 2.45 888.87 1283.81 1061.32 1
"647" 2.46 893.68 1287.77 1067 1
"648" 2.47 889.63 1286.64 1072.7 1
"649" 2.48 897.15 1303.81 1078.41 1
"650" 2.49 907.28 1311.29 1084.13 1
"651" 2.5 911.19 1324.45 1089.86 1
"652" 2.51 921.34 1314.99 1095.61 1
"653" 2.52 929.91 1316.41 1101.36 1
"654" 2.53 932.72 1325.91 1107.13 1
"655" 2.54 934.28 1338.05 1112.91 1
"656" 2.55 942.78 1347.6 1118.7 1
"657" 2.56 947 1346.76 1124.5 1
"658" 2.57 949.01 1353.34 1130.31 1
"659" 2.58 966.19 1361.31 1136.14 1
"660" 2.59 962.01 1364.95 1141.97 1
"661" 2.6 961.61 1368.85 1147.82 1
"662" 2.61 975.66 1379.55 1153.68 1
"663" 2.62 983.59 1378.06 1159.55 1
"664" 2.63 984.2 1400.39 1165.43 1
"665" 2.64 979.37 1393.86 1171.33 1
"666" 2.65 990.43 1397.18 1177.23 1
"667" 2.66 1005.23 1408.84 1183.15 1
