X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.971000E+01   0.971000E+01   0.863800E+04   0.863800E+04   0.886139E+04  -0.223391E+03  -0.943451E+00
   0.148000E+01   0.148000E+01   0.965000E+03   0.965000E+03   0.984552E+03  -0.195521E+02  -0.240305E+00
   0.147000E+01   0.147000E+01   0.101400E+04   0.101400E+04   0.979008E+03   0.349917E+02   0.428178E+00
   0.236000E+01   0.236000E+01   0.172400E+04   0.172400E+04   0.151624E+04   0.207756E+03   0.230826E+01
   0.244000E+01   0.244000E+01   0.177800E+04   0.177800E+04   0.156871E+04   0.209292E+03   0.230568E+01
   0.255000E+01   0.255000E+01   0.183400E+04   0.183400E+04   0.164192E+04   0.192075E+03   0.209639E+01
   0.860000E+00   0.860000E+00   0.434000E+03   0.434000E+03   0.663562E+03  -0.229562E+03  -0.274865E+01
   0.870000E+00   0.870000E+00   0.522000E+03   0.522000E+03   0.668360E+03  -0.146360E+03  -0.169565E+01
   0.870000E+00   0.870000E+00   0.559000E+03   0.559000E+03   0.668360E+03  -0.109360E+03  -0.139874E+01
   0.890000E+00   0.890000E+00   0.596000E+03   0.596000E+03   0.677996E+03  -0.819960E+02  -0.104615E+01
   0.108800E+02   0.108800E+02   0.108810E+05   0.108810E+05   0.107862E+05   0.948003E+02   0.326371E+00
   0.109200E+02   0.109200E+02   0.108630E+05   0.108630E+05   0.108567E+05   0.632113E+01   0.217889E-01
   0.111000E+02   0.111000E+02   0.110510E+05   0.110510E+05   0.111767E+05  -0.125734E+03  -0.426526E+00
   0.107500E+02   0.107500E+02   0.106140E+05   0.106140E+05   0.105588E+05   0.552237E+02   0.194431E+00
   0.108700E+02   0.108700E+02   0.108100E+05   0.108100E+05   0.107686E+05   0.413833E+02   0.143298E+00
   0.107400E+02   0.107400E+02   0.104010E+05   0.104010E+05   0.105414E+05  -0.140386E+03  -0.503100E+00
   0.104900E+02   0.104900E+02   0.985100E+04   0.985100E+04   0.101115E+05  -0.260528E+03  -0.979887E+00
   0.993000E+01   0.993000E+01   0.900100E+04   0.900100E+04   0.918388E+04  -0.182877E+03  -0.745215E+00
   0.136000E+01   0.136000E+01   0.104100E+04   0.104100E+04   0.100745E+04   0.335464E+02   0.409100E+00
   0.190000E+01   0.190000E+01   0.103000E+04   0.103000E+04   0.103512E+04  -0.511500E+01  -0.623945E-01
   0.183000E+01   0.183000E+01   0.109500E+04   0.109500E+04   0.995820E+03   0.991805E+02   0.120347E+01
   0.241000E+01   0.241000E+01   0.160100E+04   0.160100E+04   0.147489E+04   0.126106E+03   0.142520E+01
   0.233000E+01   0.233000E+01   0.151200E+04   0.151200E+04   0.142363E+04   0.883674E+02   0.101124E+01
   0.261000E+01   0.261000E+01   0.181200E+04   0.181200E+04   0.160597E+04   0.206027E+03   0.225731E+01
   0.562000E+01   0.562000E+01   0.436400E+04   0.436400E+04   0.440024E+04  -0.362392E+02  -0.260723E+00
   0.551000E+01   0.551000E+01   0.428900E+04   0.428900E+04   0.427379E+04   0.152138E+02   0.110780E+00
   0.553000E+01   0.553000E+01   0.428100E+04   0.428100E+04   0.429667E+04  -0.156698E+02  -0.114201E+00
   0.550000E+01   0.550000E+01   0.429300E+04   0.429300E+04   0.426236E+04   0.306376E+02   0.222991E+00
   0.551000E+01   0.551000E+01   0.429000E+04   0.429000E+04   0.427379E+04   0.162138E+02   0.118045E+00
   0.520000E+00   0.520000E+00   0.470000E+03   0.470000E+03   0.459757E+03   0.102431E+02   0.132494E+00
   0.520000E+00   0.520000E+00   0.453000E+03   0.453000E+03   0.459757E+03  -0.675689E+01  -0.874719E-01
   0.500000E+00   0.500000E+00   0.445000E+03   0.445000E+03   0.451424E+03  -0.642357E+01  -0.832100E-01
   0.790000E+00   0.790000E+00   0.575000E+03   0.575000E+03   0.577691E+03  -0.269071E+01  -0.344796E-01
   0.810000E+00   0.810000E+00   0.567000E+03   0.567000E+03   0.586820E+03  -0.198202E+02  -0.254029E+00
   0.820000E+00   0.820000E+00   0.588000E+03   0.588000E+03   0.591405E+03  -0.340482E+01  -0.435781E-01
   0.130000E+01   0.130000E+01   0.108100E+04   0.108100E+04   0.993207E+03   0.877930E+02   0.106687E+01
   0.134000E+01   0.134000E+01   0.105500E+04   0.105500E+04   0.101557E+04   0.394294E+02   0.480078E+00
   0.440000E+01   0.440000E+01   0.327300E+04   0.327300E+04   0.321554E+04   0.574586E+02   0.492381E+00
   0.346000E+01   0.346000E+01   0.243700E+04   0.243700E+04   0.244420E+04  -0.720480E+01  -0.709163E-01
   0.347000E+01   0.347000E+01   0.245200E+04   0.245200E+04   0.245199E+04   0.770145E-02   0.756257E-04
   0.109000E+01   0.109000E+01   0.807000E+03   0.807000E+03   0.878871E+03  -0.718708E+02  -0.898058E+00
   0.401000E+01   0.401000E+01   0.293300E+04   0.293300E+04   0.288600E+04   0.469958E+02   0.426099E+00
   0.382000E+01   0.382000E+01   0.265100E+04   0.265100E+04   0.273030E+04  -0.793046E+02  -0.752139E+00
   0.378000E+01   0.378000E+01   0.274900E+04   0.274900E+04   0.269794E+04   0.510636E+02   0.477522E+00
   0.506000E+01   0.506000E+01   0.375400E+04   0.375400E+04   0.380282E+04  -0.488204E+02  -0.386283E+00
   0.505000E+01   0.505000E+01   0.379100E+04   0.379100E+04   0.379365E+04  -0.265095E+01  -0.208640E-01
   0.493000E+01   0.493000E+01   0.364900E+04   0.364900E+04   0.368426E+04  -0.352609E+02  -0.283790E+00
   0.493000E+01   0.493000E+01   0.363500E+04   0.363500E+04   0.368426E+04  -0.492609E+02  -0.397288E+00
